url
https://io.tsu.ru/tutorcenter/tpost/szy7a3y3b1-kurs-pogruzhenie-v-universitetskuyu-sred
https://io.tsu.ru/news/tpost/l66pvy4061-programma-letnei-smeni-tsrsk-dlya-shkoln
https://io.tsu.ru/model-razvitia-ped-obrazovania/tpost/xsosfeac61-studenti-tgu-prinyali-uchastie-vuniversi
https://io.tsu.ru/tutorcenter/tpost/puk0761xs1-shkolniki-i-studenti-razrabativali-ii-re
https://io.tsu.ru/tutorcenter/tpost/lhxlu56ov1-institut-obrazovaniya-tgu-vistupil-soorg
https://io.tsu.ru/bachelor-of-education/tpost/sgztx27vo1-studenti-tgu-rabotali-nad-proektom-onlai
https://io.tsu.ru/model-razvitia-ped-obrazovania/tpost/lmogidcxy1-na-forume-v-tgu-obsuzhdayut-mehanizmi-po
https://io.tsu.ru/sociologyofeducationcentre/tpost/o1rk4c2yb1-institut-obrazovaniya-tgu-predstavil-svo
https://io.tsu.ru/k21center/tpost/ou645rc4y1-tapir-vovlechenie-shkolnikov-vnauku-astu
https://io.tsu.ru/innovativeeducationalprojects/tpost/74grothup1-direktor-io-tgu-prinyala-uchastie-vo-vst
https://io.tsu.ru/sociologyofeducationcentre/tpost/se43d5z4m1-eksperti-io-tgu-vistupili-na-mezhdunarod
https://io.tsu.ru/innovativeeducationalprojects/tpost/ahfkcn51e1-io-tgu-prinyal-uchastie-vobrazovatelnoi
https://io.tsu.ru/k21center/tpost/yurcesum41-v-tgu-startovala-novaya-shkola-vozhatih
https://io.tsu.ru/model-razvitia-ped-obrazovania/tpost/x86uhna8m1-u-studentov-3-kursa-io-tgu-proshel-obraz
https://io.tsu.ru/news/tpost/8dg85hngm1-na-sovete-ekspertov-obsudili-rezultati-i
https://io.tsu.ru/innovativeeducationalprojects/tpost/uy54thh0o1-v-io-tgu-proshel-seminar-poinformatsionn
https://io.tsu.ru/news/tpost/dubeth9eg1-studentka-instituta-obrazovaniya-tgu-fin
https://io.tsu.ru/model-razvitia-ped-obrazovania/tpost/5dk89utuv1-na-seminare-tsentrov-rao-rasskazali-ob-o
https://io.tsu.ru/innovativeeducationalprojects/tpost/ilr3jynbt1-deputati-gosdumi-rf-vstretilis-s-uchastn
https://io.tsu.ru/tutorcenter/tpost/zml2uv0pc1-v-tgu-vnov-prohodit-kurs-pogruzhenie-v-u
https://io.tsu.ru/model-razvitia-ped-obrazovania/tpost/p49v85tch1-tsentr-kompetentsii-tgu-vibor-studentov
https://io.tsu.ru/news/tpost/1yuft7hek1-privet-magistranti-io-tgu
https://io.tsu.ru/bachelor-of-education/tpost/41xyrj7ch1-v-institute-obrazovaniya-tgu-nachalsya-n
https://io.tsu.ru/k21center/tpost/gt1yfuzbx1-shkolniki-poluchili-bilet-v-buduschee
https://io.tsu.ru/tutorcenter/tpost/tgpbt4p7s1-tyutorstvo-mozhet-stat-bolee-aktualnim-v
https://io.tsu.ru/news/tpost/zf14uyana1-prepodavatel-io-tgu-prinyala-uchastie-v
https://io.tsu.ru/innovativeeducationalprojects/tpost/06b3o2hgd1-na-vstreche-s-regionalnimi-partnerami
https://io.tsu.ru/news/tpost/ffpcfyat71-u-nas-poyavlyayutsya-pervie-magistranti
